source_url	status	bytes	content_type	local_path	found_on
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee70ea874551e8c744ee9f_team-workflow.webp	200	61264	image/webp	69ee70ea874551e8c744ee9f_team-workflow.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee70eab905a69a8f98030c_team-object.webp	200	101056	image/webp	69ee70eab905a69a8f98030c_team-object.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee715c5a1922a3cf704f04_Mask%20group-1.webp	200	23650	image/webp	69ee715c5a1922a3cf704f04_Mask_20group-1.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee715cd027b41f18e6543d_Mask%20group.webp	200	22952	image/webp	69ee715cd027b41f18e6543d_Mask_20group.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee778bf4b58e202aeb00a3_aacaa470ea7b416ee5b90bbcbd927803_mask-object-gradient.avif	200	523264	image/avif	69ee778bf4b58e202aeb00a3_aacaa470ea7b416ee5b90bbcbd927803_mask-object-gradient.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69fcbfa8c330b653754d90c6_back%20approach-scroll.svg	200	426	image/svg+xml	69fcbfa8c330b653754d90c6_back_20approach-scroll.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69fccac96dda00dfdbaabb25_back%20approach-scroll%20mobile.svg	200	464	image/svg+xml	69fccac96dda00dfdbaabb25_back_20approach-scroll_20mobile.svg	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee77923ae9375fc0eb29da_3e1a9d810222586c5f0f51a03a0a533a_approach-frame-one.avif	200	39084	image/avif	69ee77923ae9375fc0eb29da_3e1a9d810222586c5f0f51a03a0a533a_approach-frame-one.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee77919776552620ffd5f7_a47db701177f70f1906b6197489f7bf7_approach-frame-four.avif	200	31216	image/avif	69ee77919776552620ffd5f7_a47db701177f70f1906b6197489f7bf7_approach-frame-four.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/6a478a453663695b288b7d9c_Pau%206.avif	200	30954	image/avif	6a478a453663695b288b7d9c_Pau_206.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/6a478a842ccb9c9938480ade_Pau%207.avif	200	42705	image/avif	6a478a842ccb9c9938480ade_Pau_207.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee77925bbf68a06ecaa5eb_8eb35646c8feee2b67de8ca9b0e18a74_approach-frame-five.avif	200	18853	image/avif	69ee77925bbf68a06ecaa5eb_8eb35646c8feee2b67de8ca9b0e18a74_approach-frame-five.avif	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee77926808ef1ff1eee44a_object-scroll-people.webp	200	46766	image/webp	69ee77926808ef1ff1eee44a_object-scroll-people.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee724eea478df4265a33fc_years%20card%20one.webp	200	102618	image/webp	69ee724eea478df4265a33fc_years_20card_20one.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee724e3cd9f83fbd24af55_years%20card%20two.webp	200	54998	image/webp	69ee724e3cd9f83fbd24af55_years_20card_20two.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee724efddc2a87eca52d47_years%20card%20three.webp	200	30900	image/webp	69ee724efddc2a87eca52d47_years_20card_20three.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69ee724ea3b0fb3a7a781748_years%20card%20four.webp	200	74830	image/webp	69ee724ea3b0fb3a7a781748_years_20card_20four.webp	https://stanzza.design/awards
https://cdn.prod.website-files.com/69e1cc2c4bb2c432ebac4f2b/69eeb0b5c52612742b1579c2_everyuay.svg	200	2588	image/svg+xml	69eeb0b5c52612742b1579c2_everyuay.svg	https://stanzza.design/awards
